id,Var.1,week,value,year,mxtemp,mntemp,rain,soilmstre,relhum,mntemp_lag0,mntemp_lag1,mntemp_lag2,mntemp_lag3,mntemp_lag4,mntemp_lag5,mntemp_lag6,mntemp_lag7,mntemp_lag8,mntemp_lag9,rain_lag0,rain_lag1,rain_lag2,rain_lag3,rain_lag4,rain_lag5,rain_lag6,rain_lag7,rain_lag8,rain_lag9,mxtemp_lag0,mxtemp_lag1,mxtemp_lag2,mxtemp_lag3,mxtemp_lag4,mxtemp_lag5,mxtemp_lag6,mxtemp_lag7,mxtemp_lag8,mxtemp_lag9,soil_mstre_lag0,soil_mstre_lag1,soil_mstre_lag2,soil_mstre_lag3,soil_mstre_lag4,soil_mstre_lag5,soil_mstre_lag6,soil_mstre_lag7,soil_mstre_lag8,soil_mstre_lag9,rel_hum_lag0,rel_hum_lag1,rel_hum_lag2,rel_hum_lag3,rel_hum_lag4,rel_hum_lag5,rel_hum_lag6,rel_hum_lag7,rel_hum_lag8,rel_hum_lag9
189,X2013.32,33,0,2013,33.8413781,24.23122001,56.94859813,45.35522404,87.29868143,24.23122001,23.71345493,24.52125743,24.42391234,24.26284751,24.15531238,24.28765658,23.94560001,24.56116292,24.30389591,56.94859813,56.58598131,63.0635514,53.11214953,85.24859813,92.93271028,137.217757,199.7546729,36.42990654,9.871028037,33.8413781,31.86669592,33.63759441,30.23985102,32.83079362,32.36813154,31.71063978,32.30527629,34.34197752,36.18999824,45.35522404,56.63499196,46.09834201,51.58458178,57.90863781,54.2666913,61.06550846,57.86609099,45.7036415,37.4879066,87.29868143,91.56272787,89.61585971,90.51743903,92.99344507,93.56582539,94.92811552,96.37959814,92.00281635,79.14867391
190,X2013.33,34,0,2013,34.72587108,24.65822109,18.43037383,44.19929743,88.70222571,24.65822109,24.23122001,23.71345493,24.52125743,24.42391234,24.26284751,24.15531238,24.28765658,23.94560001,24.56116292,18.43037383,56.94859813,56.58598131,63.0635514,53.11214953,85.24859813,92.93271028,137.217757,199.7546729,36.42990654,34.72587108,33.8413781,31.86669592,33.63759441,30.23985102,32.83079362,32.36813154,31.71063978,32.30527629,34.34197752,44.19929743,45.35522404,56.63499196,46.09834201,51.58458178,57.90863781,54.2666913,61.06550846,57.86609099,45.7036415,88.70222571,87.29868143,91.56272787,89.61585971,90.51743903,92.99344507,93.56582539,94.92811552,96.37959814,92.00281635
191,X2013.34,35,0,2013,32.11981153,23.84479204,117.9757009,55.09748155,94.44364544,23.84479204,24.65822109,24.23122001,23.71345493,24.52125743,24.42391234,24.26284751,24.15531238,24.28765658,23.94560001,117.9757009,18.43037383,56.94859813,56.58598131,63.0635514,53.11214953,85.24859813,92.93271028,137.217757,199.7546729,32.11981153,34.72587108,33.8413781,31.86669592,33.63759441,30.23985102,32.83079362,32.36813154,31.71063978,32.30527629,55.09748155,44.19929743,45.35522404,56.63499196,46.09834201,51.58458178,57.90863781,54.2666913,61.06550846,57.86609099,94.44364544,88.70222571,87.29868143,91.56272787,89.61585971,90.51743903,92.99344507,93.56582539,94.92811552,96.37959814
192,X2013.35,36,0,2013,31.60389962,22.8017328,211.0373832,58.98431995,93.21607897,22.8017328,23.84479204,24.65822109,24.23122001,23.71345493,24.52125743,24.42391234,24.26284751,24.15531238,24.28765658,211.0373832,117.9757009,18.43037383,56.94859813,56.58598131,63.0635514,53.11214953,85.24859813,92.93271028,137.217757,31.60389962,32.11981153,34.72587108,33.8413781,31.86669592,33.63759441,30.23985102,32.83079362,32.36813154,31.71063978,58.98431995,55.09748155,44.19929743,45.35522404,56.63499196,46.09834201,51.58458178,57.90863781,54.2666913,61.06550846,93.21607897,94.44364544,88.70222571,87.29868143,91.56272787,89.61585971,90.51743903,92.99344507,93.56582539,94.92811552
193,X2013.36,37,0,2013,34.58518343,23.51679972,16.4588785,43.45627841,85.0567554,23.51679972,22.8017328,23.84479204,24.65822109,24.23122001,23.71345493,24.52125743,24.42391234,24.26284751,24.15531238,16.4588785,211.0373832,117.9757009,18.43037383,56.94859813,56.58598131,63.0635514,53.11214953,85.24859813,92.93271028,34.58518343,31.60389962,32.11981153,34.72587108,33.8413781,31.86669592,33.63759441,30.23985102,32.83079362,32.36813154,43.45627841,58.98431995,55.09748155,44.19929743,45.35522404,56.63499196,46.09834201,51.58458178,57.90863781,54.2666913,85.0567554,93.21607897,94.44364544,88.70222571,87.29868143,91.56272787,89.61585971,90.51743903,92.99344507,93.56582539
194,X2013.37,38,0,2013,35.23042486,24.24954561,20.3588785,44.93947209,88.44668745,24.24954561,23.51679972,22.8017328,23.84479204,24.65822109,24.23122001,23.71345493,24.52125743,24.42391234,24.26284751,20.3588785,16.4588785,211.0373832,117.9757009,18.43037383,56.94859813,56.58598131,63.0635514,53.11214953,85.24859813,35.23042486,34.58518343,31.60389962,32.11981153,34.72587108,33.8413781,31.86669592,33.63759441,30.23985102,32.83079362,44.93947209,43.45627841,58.98431995,55.09748155,44.19929743,45.35522404,56.63499196,46.09834201,51.58458178,57.90863781,88.44668745,85.0567554,93.21607897,94.44364544,88.70222571,87.29868143,91.56272787,89.61585971,90.51743903,92.99344507
195,X2013.38,39,0,2013,33.08450363,23.27073209,42.46635514,45.42586632,86.56367573,23.27073209,24.24954561,23.51679972,22.8017328,23.84479204,24.65822109,24.23122001,23.71345493,24.52125743,24.42391234,42.46635514,20.3588785,16.4588785,211.0373832,117.9757009,18.43037383,56.94859813,56.58598131,63.0635514,53.11214953,33.08450363,35.23042486,34.58518343,31.60389962,32.11981153,34.72587108,33.8413781,31.86669592,33.63759441,30.23985102,45.42586632,44.93947209,43.45627841,58.98431995,55.09748155,44.19929743,45.35522404,56.63499196,46.09834201,51.58458178,86.56367573,88.44668745,85.0567554,93.21607897,94.44364544,88.70222571,87.29868143,91.56272787,89.61585971,90.51743903
196,X2013.39,40,0,2013,30.51487195,22.44230242,54.7088785,45.05805831,88.31032901,22.44230242,23.27073209,24.24954561,23.51679972,22.8017328,23.84479204,24.65822109,24.23122001,23.71345493,24.52125743,54.7088785,42.46635514,20.3588785,16.4588785,211.0373832,117.9757009,18.43037383,56.94859813,56.58598131,63.0635514,30.51487195,33.08450363,35.23042486,34.58518343,31.60389962,32.11981153,34.72587108,33.8413781,31.86669592,33.63759441,45.05805831,45.42586632,44.93947209,43.45627841,58.98431995,55.09748155,44.19929743,45.35522404,56.63499196,46.09834201,88.31032901,86.56367573,88.44668745,85.0567554,93.21607897,94.44364544,88.70222571,87.29868143,91.56272787,89.61585971
197,X2013.40,41,0,2013,33.07042918,20.06435099,2.252336449,36.52917395,80.587416,20.06435099,22.44230242,23.27073209,24.24954561,23.51679972,22.8017328,23.84479204,24.65822109,24.23122001,23.71345493,2.252336449,54.7088785,42.46635514,20.3588785,16.4588785,211.0373832,117.9757009,18.43037383,56.94859813,56.58598131,33.07042918,30.51487195,33.08450363,35.23042486,34.58518343,31.60389962,32.11981153,34.72587108,33.8413781,31.86669592,36.52917395,45.05805831,45.42586632,44.93947209,43.45627841,58.98431995,55.09748155,44.19929743,45.35522404,56.63499196,80.587416,88.31032901,86.56367573,88.44668745,85.0567554,93.21607897,94.44364544,88.70222571,87.29868143,91.56272787
198,X2013.41,42,0,2013,31.78979959,21.24409596,33.90934579,43.52499981,90.43072778,21.24409596,20.06435099,22.44230242,23.27073209,24.24954561,23.51679972,22.8017328,23.84479204,24.65822109,24.23122001,33.90934579,2.252336449,54.7088785,42.46635514,20.3588785,16.4588785,211.0373832,117.9757009,18.43037383,56.94859813,31.78979959,33.07042918,30.51487195,33.08450363,35.23042486,34.58518343,31.60389962,32.11981153,34.72587108,33.8413781,43.52499981,36.52917395,45.05805831,45.42586632,44.93947209,43.45627841,58.98431995,55.09748155,44.19929743,45.35522404,90.43072778,80.587416,88.31032901,86.56367573,88.44668745,85.0567554,93.21607897,94.44364544,88.70222571,87.29868143
199,X2013.42,43,0,2013,29.59824516,18.76266128,31.89813084,34.6568514,84.47273115,18.76266128,21.24409596,20.06435099,22.44230242,23.27073209,24.24954561,23.51679972,22.8017328,23.84479204,24.65822109,31.89813084,33.90934579,2.252336449,54.7088785,42.46635514,20.3588785,16.4588785,211.0373832,117.9757009,18.43037383,29.59824516,31.78979959,33.07042918,30.51487195,33.08450363,35.23042486,34.58518343,31.60389962,32.11981153,34.72587108,34.6568514,43.52499981,36.52917395,45.05805831,45.42586632,44.93947209,43.45627841,58.98431995,55.09748155,44.19929743,84.47273115,90.43072778,80.587416,88.31032901,86.56367573,88.44668745,85.0567554,93.21607897,94.44364544,88.70222571
200,X2013.43,44,8,2013,26.98532726,14.89655734,71.58925234,29.4625294,89.20945593,14.89655734,18.76266128,21.24409596,20.06435099,22.44230242,23.27073209,24.24954561,23.51679972,22.8017328,23.84479204,71.58925234,31.89813084,33.90934579,2.252336449,54.7088785,42.46635514,20.3588785,16.4588785,211.0373832,117.9757009,26.98532726,29.59824516,31.78979959,33.07042918,30.51487195,33.08450363,35.23042486,34.58518343,31.60389962,32.11981153,29.4625294,34.6568514,43.52499981,36.52917395,45.05805831,45.42586632,44.93947209,43.45627841,58.98431995,55.09748155,89.20945593,84.47273115,90.43072778,80.587416,88.31032901,86.56367573,88.44668745,85.0567554,93.21607897,94.44364544
201,X2013.44,45,0,2013,30.13307284,13.10485538,0.014018692,24.64152594,70.86115555,13.10485538,14.89655734,18.76266128,21.24409596,20.06435099,22.44230242,23.27073209,24.24954561,23.51679972,22.8017328,0.014018692,71.58925234,31.89813084,33.90934579,2.252336449,54.7088785,42.46635514,20.3588785,16.4588785,211.0373832,30.13307284,26.98532726,29.59824516,31.78979959,33.07042918,30.51487195,33.08450363,35.23042486,34.58518343,31.60389962,24.64152594,29.4625294,34.6568514,43.52499981,36.52917395,45.05805831,45.42586632,44.93947209,43.45627841,58.98431995,70.86115555,89.20945593,84.47273115,90.43072778,80.587416,88.31032901,86.56367573,88.44668745,85.0567554,93.21607897
202,X2013.45,46,0,2013,29.50789541,12.07895654,0,20.73829934,64.50973749,12.07895654,13.10485538,14.89655734,18.76266128,21.24409596,20.06435099,22.44230242,23.27073209,24.24954561,23.51679972,0,0.014018692,71.58925234,31.89813084,33.90934579,2.252336449,54.7088785,42.46635514,20.3588785,16.4588785,29.50789541,30.13307284,26.98532726,29.59824516,31.78979959,33.07042918,30.51487195,33.08450363,35.23042486,34.58518343,20.73829934,24.64152594,29.4625294,34.6568514,43.52499981,36.52917395,45.05805831,45.42586632,44.93947209,43.45627841,64.50973749,70.86115555,89.20945593,84.47273115,90.43072778,80.587416,88.31032901,86.56367573,88.44668745,85.0567554
203,X2013.46,47,0,2013,28.75375738,11.82571244,0,17.85829513,76.59033341,11.82571244,12.07895654,13.10485538,14.89655734,18.76266128,21.24409596,20.06435099,22.44230242,23.27073209,24.24954561,0,0,0.014018692,71.58925234,31.89813084,33.90934579,2.252336449,54.7088785,42.46635514,20.3588785,28.75375738,29.50789541,30.13307284,26.98532726,29.59824516,31.78979959,33.07042918,30.51487195,33.08450363,35.23042486,17.85829513,20.73829934,24.64152594,29.4625294,34.6568514,43.52499981,36.52917395,45.05805831,45.42586632,44.93947209,76.59033341,64.50973749,70.86115555,89.20945593,84.47273115,90.43072778,80.587416,88.31032901,86.56367573,88.44668745
204,X2013.47,48,0,2013,26.39534786,13.10374723,0,14.77781641,79.06882074,13.10374723,11.82571244,12.07895654,13.10485538,14.89655734,18.76266128,21.24409596,20.06435099,22.44230242,23.27073209,0,0,0,0.014018692,71.58925234,31.89813084,33.90934579,2.252336449,54.7088785,42.46635514,26.39534786,28.75375738,29.50789541,30.13307284,26.98532726,29.59824516,31.78979959,33.07042918,30.51487195,33.08450363,14.77781641,17.85829513,20.73829934,24.64152594,29.4625294,34.6568514,43.52499981,36.52917395,45.05805831,45.42586632,79.06882074,76.59033341,64.50973749,70.86115555,89.20945593,84.47273115,90.43072778,80.587416,88.31032901,86.56367573
205,X2013.48,49,0,2013,28.36250688,12.09576212,0.45046729,12.74574857,77.73731663,12.09576212,13.10374723,11.82571244,12.07895654,13.10485538,14.89655734,18.76266128,21.24409596,20.06435099,22.44230242,0.45046729,0,0,0,0.014018692,71.58925234,31.89813084,33.90934579,2.252336449,54.7088785,28.36250688,26.39534786,28.75375738,29.50789541,30.13307284,26.98532726,29.59824516,31.78979959,33.07042918,30.51487195,12.74574857,14.77781641,17.85829513,20.73829934,24.64152594,29.4625294,34.6568514,43.52499981,36.52917395,45.05805831,77.73731663,79.06882074,76.59033341,64.50973749,70.86115555,89.20945593,84.47273115,90.43072778,80.587416,88.31032901
206,X2013.49,50,0,2013,23.66241918,10.65789767,8.060747664,10.33877392,77.18460142,10.65789767,12.09576212,13.10374723,11.82571244,12.07895654,13.10485538,14.89655734,18.76266128,21.24409596,20.06435099,8.060747664,0.45046729,0,0,0,0.014018692,71.58925234,31.89813084,33.90934579,2.252336449,23.66241918,28.36250688,26.39534786,28.75375738,29.50789541,30.13307284,26.98532726,29.59824516,31.78979959,33.07042918,10.33877392,12.74574857,14.77781641,17.85829513,20.73829934,24.64152594,29.4625294,34.6568514,43.52499981,36.52917395,77.18460142,77.73731663,79.06882074,76.59033341,64.50973749,70.86115555,89.20945593,84.47273115,90.43072778,80.587416
207,X2013.50,51,0,2013,22.9828006,8.145162429,0.085981308,2.837739591,77.35421892,8.145162429,10.65789767,12.09576212,13.10374723,11.82571244,12.07895654,13.10485538,14.89655734,18.76266128,21.24409596,0.085981308,8.060747664,0.45046729,0,0,0,0.014018692,71.58925234,31.89813084,33.90934579,22.9828006,23.66241918,28.36250688,26.39534786,28.75375738,29.50789541,30.13307284,26.98532726,29.59824516,31.78979959,2.837739591,10.33877392,12.74574857,14.77781641,17.85829513,20.73829934,24.64152594,29.4625294,34.6568514,43.52499981,77.35421892,77.18460142,77.73731663,79.06882074,76.59033341,64.50973749,70.86115555,89.20945593,84.47273115,90.43072778
208,X2013.51,52,0,2013,25.8522272,9.222076167,1.329906542,3.090066819,84.64670477,9.222076167,8.145162429,10.65789767,12.09576212,13.10374723,11.82571244,12.07895654,13.10485538,14.89655734,18.76266128,1.329906542,0.085981308,8.060747664,0.45046729,0,0,0,0.014018692,71.58925234,31.89813084,25.8522272,22.9828006,23.66241918,28.36250688,26.39534786,28.75375738,29.50789541,30.13307284,26.98532726,29.59824516,3.090066819,2.837739591,10.33877392,12.74574857,14.77781641,17.85829513,20.73829934,24.64152594,29.4625294,34.6568514,84.64670477,77.35421892,77.18460142,77.73731663,79.06882074,76.59033341,64.50973749,70.86115555,89.20945593,84.47273115
209,X2014,1,0,2014,23.28922115,8.896667096,7.494392523,2.432874767,83.15938208,8.896667096,9.222076167,8.145162429,10.65789767,12.09576212,13.10374723,11.82571244,12.07895654,13.10485538,14.89655734,7.494392523,1.329906542,0.085981308,8.060747664,0.45046729,0,0,0,0.014018692,71.58925234,23.28922115,25.8522272,22.9828006,23.66241918,28.36250688,26.39534786,28.75375738,29.50789541,30.13307284,26.98532726,2.432874767,3.090066819,2.837739591,10.33877392,12.74574857,14.77781641,17.85829513,20.73829934,24.64152594,29.4625294,83.15938208,84.64670477,77.35421892,77.18460142,77.73731663,79.06882074,76.59033341,64.50973749,70.86115555,89.20945593
210,X2014.1,2,0,2014,24.0267012,8.644319092,8.368224299,2.381575129,80.36560445,8.644319092,8.896667096,9.222076167,8.145162429,10.65789767,12.09576212,13.10374723,11.82571244,12.07895654,13.10485538,8.368224299,7.494392523,1.329906542,0.085981308,8.060747664,0.45046729,0,0,0,0.014018692,24.0267012,23.28922115,25.8522272,22.9828006,23.66241918,28.36250688,26.39534786,28.75375738,29.50789541,30.13307284,2.381575129,2.432874767,3.090066819,2.837739591,10.33877392,12.74574857,14.77781641,17.85829513,20.73829934,24.64152594,80.36560445,83.15938208,84.64670477,77.35421892,77.18460142,77.73731663,79.06882074,76.59033341,64.50973749,70.86115555
211,X2014.2,3,0,2014,26.2094538,10.42349379,1.286915888,2.76974155,76.56324979,10.42349379,8.644319092,8.896667096,9.222076167,8.145162429,10.65789767,12.09576212,13.10374723,11.82571244,12.07895654,1.286915888,8.368224299,7.494392523,1.329906542,0.085981308,8.060747664,0.45046729,0,0,0,26.2094538,24.0267012,23.28922115,25.8522272,22.9828006,23.66241918,28.36250688,26.39534786,28.75375738,29.50789541,2.76974155,2.381575129,2.432874767,3.090066819,2.837739591,10.33877392,12.74574857,14.77781641,17.85829513,20.73829934,76.56324979,80.36560445,83.15938208,84.64670477,77.35421892,77.18460142,77.73731663,79.06882074,76.59033341,64.50973749
212,X2014.3,4,0,2014,26.92458458,10.97316101,2.946728972,2.497953281,80.60681925,10.97316101,10.42349379,8.644319092,8.896667096,9.222076167,8.145162429,10.65789767,12.09576212,13.10374723,11.82571244,2.946728972,1.286915888,8.368224299,7.494392523,1.329906542,0.085981308,8.060747664,0.45046729,0,0,26.92458458,26.2094538,24.0267012,23.28922115,25.8522272,22.9828006,23.66241918,28.36250688,26.39534786,28.75375738,2.497953281,2.76974155,2.381575129,2.432874767,3.090066819,2.837739591,10.33877392,12.74574857,14.77781641,17.85829513,80.60681925,76.56324979,80.36560445,83.15938208,84.64670477,77.35421892,77.18460142,77.73731663,79.06882074,76.59033341
213,X2014.4,5,0,2014,27.79771567,9.574734241,0,2.996665809,74.87723868,9.574734241,10.97316101,10.42349379,8.644319092,8.896667096,9.222076167,8.145162429,10.65789767,12.09576212,13.10374723,0,2.946728972,1.286915888,8.368224299,7.494392523,1.329906542,0.085981308,8.060747664,0.45046729,0,27.79771567,26.92458458,26.2094538,24.0267012,23.28922115,25.8522272,22.9828006,23.66241918,28.36250688,26.39534786,2.996665809,2.497953281,2.76974155,2.381575129,2.432874767,3.090066819,2.837739591,10.33877392,12.74574857,14.77781641,74.87723868,80.60681925,76.56324979,80.36560445,83.15938208,84.64670477,77.35421892,77.18460142,77.73731663,79.06882074
214,X2014.5,6,0,2014,24.07644765,11.64437539,34.84953271,5.987275531,89.55676545,11.64437539,9.574734241,10.97316101,10.42349379,8.644319092,8.896667096,9.222076167,8.145162429,10.65789767,12.09576212,34.84953271,0,2.946728972,1.286915888,8.368224299,7.494392523,1.329906542,0.085981308,8.060747664,0.45046729,24.07644765,27.79771567,26.92458458,26.2094538,24.0267012,23.28922115,25.8522272,22.9828006,23.66241918,28.36250688,5.987275531,2.996665809,2.497953281,2.76974155,2.381575129,2.432874767,3.090066819,2.837739591,10.33877392,12.74574857,89.55676545,74.87723868,80.60681925,76.56324979,80.36560445,83.15938208,84.64670477,77.35421892,77.18460142,77.73731663
215,X2014.6,7,0,2014,21.77849039,11.20342955,61.18691589,6.563641173,87.5686774,11.20342955,11.64437539,9.574734241,10.97316101,10.42349379,8.644319092,8.896667096,9.222076167,8.145162429,10.65789767,61.18691589,34.84953271,0,2.946728972,1.286915888,8.368224299,7.494392523,1.329906542,0.085981308,8.060747664,21.77849039,24.07644765,27.79771567,26.92458458,26.2094538,24.0267012,23.28922115,25.8522272,22.9828006,23.66241918,6.563641173,5.987275531,2.996665809,2.497953281,2.76974155,2.381575129,2.432874767,3.090066819,2.837739591,10.33877392,87.5686774,89.55676545,74.87723868,80.60681925,76.56324979,80.36560445,83.15938208,84.64670477,77.35421892,77.18460142
216,X2014.7,8,0,2014,28.7609943,12.27627344,3.942056075,6.538485245,76.01920919,12.27627344,11.20342955,11.64437539,9.574734241,10.97316101,10.42349379,8.644319092,8.896667096,9.222076167,8.145162429,3.942056075,61.18691589,34.84953271,0,2.946728972,1.286915888,8.368224299,7.494392523,1.329906542,0.085981308,28.7609943,21.77849039,24.07644765,27.79771567,26.92458458,26.2094538,24.0267012,23.28922115,25.8522272,22.9828006,6.538485245,6.563641173,5.987275531,2.996665809,2.497953281,2.76974155,2.381575129,2.432874767,3.090066819,2.837739591,76.01920919,87.5686774,89.55676545,74.87723868,80.60681925,76.56324979,80.36560445,83.15938208,84.64670477,77.35421892
217,X2014.8,9,0,2014,28.50805277,13.80315348,19.79158879,9.141211706,86.1522027,13.80315348,12.27627344,11.20342955,11.64437539,9.574734241,10.97316101,10.42349379,8.644319092,8.896667096,9.222076167,19.79158879,3.942056075,61.18691589,34.84953271,0,2.946728972,1.286915888,8.368224299,7.494392523,1.329906542,28.50805277,28.7609943,21.77849039,24.07644765,27.79771567,26.92458458,26.2094538,24.0267012,23.28922115,25.8522272,9.141211706,6.538485245,6.563641173,5.987275531,2.996665809,2.497953281,2.76974155,2.381575129,2.432874767,3.090066819,86.1522027,76.01920919,87.5686774,89.55676545,74.87723868,80.60681925,76.56324979,80.36560445,83.15938208,84.64670477
218,X2014.9,10,0,2014,29.22275116,13.47157353,3.909345794,7.685577085,82.42848664,13.47157353,13.80315348,12.27627344,11.20342955,11.64437539,9.574734241,10.97316101,10.42349379,8.644319092,8.896667096,3.909345794,19.79158879,3.942056075,61.18691589,34.84953271,0,2.946728972,1.286915888,8.368224299,7.494392523,29.22275116,28.50805277,28.7609943,21.77849039,24.07644765,27.79771567,26.92458458,26.2094538,24.0267012,23.28922115,7.685577085,9.141211706,6.538485245,6.563641173,5.987275531,2.996665809,2.497953281,2.76974155,2.381575129,2.432874767,82.42848664,86.1522027,76.01920919,87.5686774,89.55676545,74.87723868,80.60681925,76.56324979,80.36560445,83.15938208
